Date,Close,High,Low,Open,Volume
,INTC,INTC,INTC,INTC,INTC
2005-01-03,13.334918022155762,13.751093027831304,13.323357360334686,13.664389166658637,64246900
2005-01-04,13.069025993347168,13.415836937291468,12.918740736478258,13.404277380982402,93729100
2005-01-05,12.941861152648926,13.167289592697147,12.930301596160266,12.988102686058923,73848800
2005-01-06,12.982324600219727,13.13839021588216,12.95342405027571,13.0516874635648,63440900
2005-01-07,13.178851127624512,13.253994319749625,12.988104635862339,13.138389917627276,82523000
2005-01-10,13.225091934204102,13.306015452193952,13.14994984873341,13.242432924305904,65393900
2005-01-11,13.028564453125,13.167289047612226,12.947640946143645,13.126826742879011,114083400
2005-01-12,13.38693904876709,13.48520246304285,13.2193138729351,13.421619929545205,143219700
2005-01-13,13.190414428710938,13.415841845240394,13.14995321061442,13.35804073509423,73856600
2005-01-14,13.306018829345703,13.369600270885899,13.236655953818982,13.27133684033959,65148200
2005-01-18,13.259771347045898,13.265551675960642,13.086364787058596,13.219310147127697,63728200
2005-01-19,13.063250541687012,13.277117296810179,13.034348883909884,13.271336965254754,71776900
2005-01-20,13.051684379577637,13.196189300123221,12.94764066038721,13.017003507342512,68547100
2005-01-21,12.95920181274414,13.126826953676112,12.93608049538244,13.051684877220763,80971200
2005-01-24,12.710652351379395,13.02856382987917,12.652850164153525,12.999662185023725,83759500
2005-01-25,12.866716384887695,13.028562269236211,12.814694532864419,12.843595071772954,94826800
2005-01-26,12.95920181274414,13.05746520656119,12.889838963144127,12.999663015642026,69891500
2005-01-27,12.895615577697754,13.017000253909721,12.814693195212959,12.93607676894015,78986900
2005-01-28,12.855155944824219,13.045902371293636,12.762672895777527,12.918738454475662,76572300
2005-01-31,12.976544380187988,13.03434547565724,12.872500644366971,12.976544380187988,60540400
2005-02-01,13.080587387084961,13.149950247108276,12.941862769523587,12.999664969128807,67031800
2005-02-02,13.051684379577637,13.155728098768066,13.005442849102453,13.097925910052822,73565400
2005-02-03,12.982071876525879,13.13289143800175,12.860256715182715,13.0458804504131,60735900
2005-02-04,13.341718673706055,13.353320433742065,12.97627208380958,12.98207185742285,67594800
2005-02-07,13.289515495300293,13.446135979415827,13.272112850485778,13.30111725850997,53757300
2005-02-08,13.579546928405762,13.631753733343697,13.30111137300647,13.312713131082578,85233700
2005-02-09,13.515741348266602,13.62015498118618,13.434531236620169,13.58535080568125,69909500
2005-02-10,13.631757736206055,13.683964556474127,13.469336394660399,13.596953558162298,74162700
2005-02-11,14.020405769348145,14.119018514194554,13.446131939856013,13.475135232761843,101956900
2005-02-14,14.101615905761719,14.14802183835639,13.921793055257954,13.944996574757644,59197400
2005-02-15,14.194432258605957,14.287244153138337,14.014609351250103,14.03201199637682,80599700
2005-02-16,14.003010749816895,14.153830389089482,13.997209866798107,14.101623548325689,85307400
2005-02-17,13.707167625427246,14.10741956439749,13.660761683691923,14.037811204996968,80239800
2005-02-18,13.933395385742188,13.968199560012652,13.71296636708484,13.730369007422446,58126700
2005-02-22,13.782574653625488,14.15962297773837,13.71296520458089,13.78837553324626,80059700
2005-02-23,13.521543502807617,13.881190371599715,13.370723919533829,13.875389490734774,92071900
2005-02-24,13.747775077819824,13.7593757345345,13.428733230458167,13.521545122605733,78619300
2005-02-25,13.974005699157715,13.991408346044702,13.672366458214265,13.72457329247006,73552200
2005-02-28,13.91599178314209,14.206029130284872,13.840582559703025,14.014604525426822,78925000
2005-03-01,14.281442642211914,14.362652763457023,14.113220412312849,14.130623055324625,84308400
2005-03-02,14.223433494567871,14.385853720568656,14.124820740322479,14.153824035992672,78910100
2005-03-03,14.211833953857422,14.269841660664369,14.055213477400166,14.211833953857424,85790700
2005-03-04,14.316247940063477,14.507672602525377,14.206033405189954,14.327849702977533,66040200
2005-03-07,14.565679550170898,14.774505739695408,14.240836843968419,14.316247192567367,88515000
2005-03-08,14.385852813720703,14.751300511995181,14.374252160026787,14.484465561749797,55791600
2005-03-09,14.409061431884766,14.635290301825268,14.356854599374628,14.426464078189854,64168700
2005-03-10,14.414862632751465,14.571483133745323,14.119024277453674,14.46126858418611,81906000
2005-03-11,14.037812232971191,14.559879392325243,13.921796816934734,14.53667586655595,114213100
2005-03-14,14.078413009643555,14.17122487164857,13.98560114763854,14.066811250291762,45827400
2005-03-15,13.852188110351562,14.165429087090638,13.82318480794464,14.12482402115892,47097500
2005-03-16,13.654959678649902,13.944997043721603,13.637557038439894,13.666560332385167,59791000
2005-03-17,13.579546928405762,13.730366464181513,13.544742760581986,13.63755461238175,49047800
2005-03-18,13.579546928405762,13.72456558514346,13.556344518658094,13.695562296357739,62777800
2005-03-21,13.631757736206055,13.724569615259323,13.486739036884714,13.608554213240302,39608900
2005-03-22,13.353326797485352,13.724574444323887,13.341725031920332,13.67236760568656,49092300
2005-03-23,13.567953109741211,13.63756259252593,13.318520697169989,13.353325991764946,54286400
2005-03-24,13.44613265991211,13.695564975316577,13.446132659912111,13.643358160166583,34664000
2005-03-28,13.515741348266602,13.718767733787473,13.498339813716532,13.538944869539748,42922000
2005-03-29,13.428733825683594,13.573752551892714,13.370726113918929,13.538948367395946,53920200
2005-03-30,13.625958442687988,13.654962849773765,13.341721891677375,13.504143252142725,62360100
