Date,Close,High,Low,Open,Volume
,ORCL,ORCL,ORCL,ORCL,ORCL
2005-01-03,10.750165939331055,11.134959752956373,10.734133277876074,11.126943039970968,60319300
2005-01-04,10.469587326049805,10.80628084441491,10.357355643584242,10.790248183785994,80906400
2005-01-05,10.501651763916016,10.629916086883398,10.429502891117945,10.445535549231032,42548400
2005-01-06,10.59784984588623,10.70206479785026,10.485618182729047,10.52570097417916,55580100
2005-01-07,10.686033248901367,10.78223150653738,10.54173548018945,10.694049961499983,45685800
2005-01-10,10.573803901672363,10.782233888180867,10.557771237449534,10.678018894926616,47571800
2005-01-11,10.581815719604492,10.734130164079934,10.469584828428491,10.493634195892549,63973000
2005-01-12,10.806280136108398,10.814296848155289,10.613883634077471,10.62991705817125,53420800
2005-01-13,10.806280136108398,10.958594606936353,10.694049225514894,10.726115309186714,56987700
2005-01-14,10.926528930664062,11.030743897612108,10.814297251370219,10.870413473275025,42509100
2005-01-18,11.04677963256836,11.142977913946611,10.83835040517347,10.894465878181789,60758900
2005-01-19,10.798267364501953,11.062812823730013,10.782233935692512,10.95058111561182,51115100
2005-01-20,10.645949363708496,10.966610954278554,10.645949363708496,10.774213694130234,45253200
2005-01-21,10.66999626159668,10.814293207281207,10.645946133553023,10.702062334472739,40716100
2005-01-24,10.613884925842285,10.822314877334,10.58983555129042,10.710083188565577,37540700
2005-01-25,10.894463539123535,11.0147111739,10.790248565543218,10.814297939595347,48682500
2005-01-26,10.918513298034668,11.231158229795824,10.91049658489611,11.191075428618879,78543500
2005-01-27,11.199091911315918,11.20710785977369,10.822314811230857,10.958595873718734,61917900
2005-01-28,10.966614723205566,11.183060664049899,10.862399727793118,11.15099457042422,47465300
2005-01-31,11.038763999938965,11.134962284083503,10.926532286179,11.038763999938965,38555200
2005-02-01,10.942564010620117,11.03074633689251,10.886448540822004,11.006696194536799,43567600
2005-02-02,10.87041187286377,10.982642771118496,10.782229579074306,10.958593402137577,42057200
