Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2005-01-03,5.038074493408203,5.061188065900345,4.857885046994624,4.906101663121151,633134232
2005-01-04,4.834025859832764,5.043542139538596,4.808676084424952,5.0055162924996885,549685764
2005-01-05,4.809422492980957,4.893675023276273,4.777609892296797,4.807930744556592,329134536
2005-01-06,4.686147689819336,4.868821517910003,4.665519887446286,4.848442340272841,415068516
2005-01-07,4.817871570587158,4.827813244312821,4.6918638277717255,4.738091923918265,386129484
2005-01-10,4.847944736480713,4.923499664506717,4.7676683062113066,4.834026486637823,301282416
2005-01-11,4.810166358947754,4.913806870391465,4.801219184490909,4.8618618287452255,278069652
2005-01-12,4.855897426605225,4.869567050410638,4.734612132527384,4.82980130258661,326784888
2005-01-13,4.854654312133789,4.905853477111646,4.822841716918113,4.855896962036224,273702024
2005-01-14,4.969974994659424,4.970969493443025,4.824830265047045,4.871306508200684,385226388
2005-01-18,5.067651271820068,5.095487297545142,4.937417371643168,4.9948297962629775,526377096
2005-01-19,4.903615951538086,5.102445622697831,4.88895325068529,5.086289752935118,449857692
2005-01-20,4.819611549377441,4.877520272516529,4.771892651278907,4.784319151676922,359703936
2005-01-21,4.679437160491943,4.855400469658029,4.675460585857846,4.835020347069203,369965664
2005-01-24,4.491543769836426,4.705532908913763,4.4816025708280725,4.689626611643728,560347092
2005-01-25,4.40207052230835,4.529321858738748,4.381442721990399,4.521865011688689,425941632
2005-01-26,4.703297138214111,4.707522338033429,4.452523809731462,4.4555063594357955,491823684
2005-01-27,4.674466609954834,4.693851760340815,4.602888265785209,4.691366933935497,264830904
2005-01-28,4.730636119842529,4.838997677145881,4.6312217384699705,4.722682969332724,487839672
2005-01-31,4.8618621826171875,4.880254729425377,4.764934057637371,4.813895132792071,383484132
2005-02-01,4.769406318664551,4.887709524728353,4.737843295495249,4.831043458270205,752806440
2005-02-02,5.11884880065918,5.388261870505931,5.061686423997232,5.357195145255109,1310660028
2005-02-03,5.240632057189941,5.303015082357795,5.115121079779794,5.119594904364818,519004476
2005-02-04,5.079082489013672,5.163336427381408,5.035340169635481,5.1315238314699965,592179228
2005-02-07,4.872053623199463,5.129785152176676,4.859129871429461,5.101452821757332,517897584
2005-02-08,4.936920642852783,4.971219014533021,4.834771875534103,4.895166371086476,458740800
2005-02-09,4.761453628540039,5.0104870371672146,4.708764131382301,4.989610138077679,686173140
2005-02-10,4.671980857849121,4.777111699321639,4.6041309369032835,4.7711466004946885,758548692
2005-02-11,4.657566547393799,4.7798458703687015,4.624510350999842,4.639174474110052,524115360
2005-02-14,4.796497821807861,4.798734497094124,4.498503342900204,4.54448234005101,1540945512
2005-02-15,4.852169990539551,4.966744786028522,4.798734618464895,4.811658368222659,1030280688
2005-02-16,4.931204319000244,4.954069269389718,4.8290555485669735,4.8389972225557525,660630708
2005-02-17,4.9185285568237305,4.964508027942003,4.891438407728041,4.916789604521805,416159424
2005-02-18,4.919772148132324,4.941891699287088,4.887710448802876,4.933690397863388,339096564
2005-02-22,4.756234645843506,4.943381801531445,4.731878422614808,4.883733183056778,538808652
2005-02-23,4.820357799530029,4.833530175121905,4.688881721210931,4.804202400610696,622816560
2005-02-24,4.694597244262695,4.718456690336047,4.529071922754333,4.557405666126344,1031539428
2005-02-25,4.619539737701416,4.7201972335276245,4.610592562596055,4.701059286120762,398541060
2005-02-28,4.672229290008545,4.718955111011912,4.619043014647308,4.622771438423844,312423264
2005-03-01,4.624261856079102,4.7159712230999125,4.523356689885483,4.704539222274308,372075552
2005-03-02,4.602390766143799,4.664276064552834,4.582011589492518,4.621527766317578,291128580
2005-03-03,4.647873878479004,4.666265006126112,4.5807684020087365,4.6260024779574636,304039656
2005-03-04,4.620285987854004,4.653838489193086,4.599657237559996,4.640168863912175,270693036
2005-03-07,4.6926093101501465,4.712243557673313,4.648369268299709,4.667009964175417,346349304
2005-03-08,4.602888107299805,4.718456920068104,4.597171633408853,4.699816697317567,321522156
2005-03-09,4.507201194763184,4.589218458547277,4.477626220945098,4.578282760233284,453961584
2005-03-10,4.473152160644531,4.503473957317679,4.4090292420005905,4.498751508444926,437981580
2005-03-11,4.418970584869385,4.497259423559434,4.402816136023568,4.484584773321704,320810868
2005-03-14,4.349132537841797,4.433883258450639,4.288987613699192,4.4321438325601035,445418136
2005-03-15,4.439103126525879,4.473650124501708,4.329747552412315,4.356837702819571,416467116
2005-03-16,4.364293098449707,4.439103094764924,4.349630396000434,4.391632820531582,283967748
2005-03-17,4.456003189086914,4.464701265501386,4.369263472521824,4.402319667321352,330093576
2005-03-18,4.474643707275391,4.4835908816167445,4.431646314211882,4.444073287264942,283316400
2005-03-21,4.495521068572998,4.527581819397953,4.405302494608306,4.45550622068961,299048652
2005-03-22,4.438853740692139,4.521865033206469,4.420214464403565,4.502976185063831,225042732
2005-03-23,4.448298454284668,4.479614274608787,4.423196357227487,4.423196357227487,193606200
2005-03-24,4.4550089836120605,4.49502288021132,4.45376586009355,4.491046305664678,148059792
2005-03-28,4.508941173553467,4.5929469628616015,4.497259600928127,4.515403521631684,349170480
2005-03-29,4.462962627410889,4.555169726315635,4.425681704136421,4.499745827651916,258661080
2005-03-30,4.484833717346191,4.509687190910986,4.463707246638716,4.489556166201742,249194556
2005-03-31,4.486324787139893,4.508195712586742,4.414994589174075,4.42269958791864,270473256
2005-04-01,4.474643707275391,4.546966976117671,4.473400110185443,4.517392002064218,247032720
2005-04-04,4.605125427246094,4.605871301460228,4.46967372281749,4.472406700652263,322732944
2005-04-05,4.686644554138184,4.728646976782003,4.661791080439355,4.665767655174003,349118532
2005-04-06,4.702799320220947,4.713486394060415,4.662039075378345,4.7032965696352,209893896
